frame,person,KP_0_x,KP_0_y,KP_1_x,KP_1_y,KP_2_x,KP_2_y,KP_3_x,KP_3_y,KP_4_x,KP_4_y,KP_5_x,KP_5_y,KP_6_x,KP_6_y,KP_16_x,KP_16_y
2719,1,368.772,104.732,273.323,162.424,204.525,177.944,268.885,344.339,364.285,275.49,344.417,142.488,377.62,248.954,359.857,84.8014
2720,1,366.519,100.418,271.141,164.69,202.319,180.21,268.911,344.369,362.038,282.235,344.309,146.892,355.41,264.487,359.792,80.3639
2721,1,362.092,115.754,262.236,166.933,200.143,186.885,260.064,348.748,368.754,293.294,333.268,138.074,377.601,197.926,351.021,98.1322
2722,1,359.913,120.27,262.278,169.151,197.903,193.483,255.65,353.208,362.161,311.065,342.106,146.888,373.145,200.124,350.985,100.329
2723,1,359.834,131.276,260.067,171.323,193.502,195.734,253.311,359.812,364.31,324.379,342.09,142.5,364.319,186.806,348.829,111.388
2724,1,348.761,131.319,262.25,180.172,191.286,197.941,242.258,361.978,362.088,331.041,344.361,153.629,377.622,213.466,346.624,102.521
2725,1,353.249,138.083,257.781,173.532,191.273,200.148,237.901,361.997,359.822,344.295,324.394,140.28,346.579,151.324,350.954,113.657
2726,1,353.188,140.22,255.646,175.762,189.114,200.155,235.644,362.003,355.41,344.367,319.935,146.901,346.622,151.338,350.964,115.838
2727,1,351.048,135.797,255.575,177.941,189.11,200.099,233.467,362.027,350.975,344.296,317.735,151.394,346.563,149.154,348.85,115.807
2728,1,348.816,135.841,255.592,173.569,189.097,200.085,235.574,362.066,348.805,339.89,322.14,151.344,346.522,146.875,346.575,111.37
2729,1,348.82,135.842,255.596,173.562,189.091,200.086,235.576,362.085,348.813,339.892,322.143,151.34,346.524,146.873,346.581,111.37
2730,1,348.825,135.785,255.648,169.129,191.263,193.493,235.65,362.084,355.411,331.084,324.368,135.838,346.603,149.11,346.653,113.694
2731,1,351.034,133.507,255.626,169.015,191.247,191.291,235.685,362.136,355.414,328.825,328.839,131.406,348.827,151.342,348.762,113.542
2732,1,348.859,131.422,255.556,166.908,191.311,191.312,237.875,362.054,359.851,326.664,319.923,126.929,346.571,138.067,346.631,111.345
2733,1,348.809,131.383,255.681,166.885,193.479,191.273,237.922,362.034,362.016,326.554,326.586,129.129,346.62,142.507,346.58,111.39
2734,1,348.783,131.279,255.516,166.819,195.697,191.311,237.924,362.067,362.078,326.537,311.073,124.742,346.565,135.854,346.48,102.561
2735,1,350.967,131.325,255.602,169.039,193.506,191.319,237.956,362.048,362.116,326.553,322.164,140.236,346.669,138.074,346.642,102.593
2736,1,351.031,131.432,257.796,166.941,195.707,193.521,239.988,362.053,362.096,326.587,328.791,131.377,348.777,140.255,348.751,109.231
2737,1,353.254,133.547,257.844,169.054,195.746,193.5,240.042,362.045,362.172,326.598,324.349,133.584,348.804,138.071,348.861,109.225
2738,1,355.461,133.502,257.925,169.064,197.937,191.322,240.054,362.071,364.269,326.609,331.02,131.424,348.854,140.293,350.963,111.376
2739,1,359.888,131.479,257.791,169.05,197.911,193.471,240.139,362.042,364.304,326.604,317.706,133.608,351.028,140.274,357.643,111.362
2740,1,361.994,131.404,257.799,169.08,200.109,191.262,240.202,361.988,364.369,326.585,315.509,142.459,353.188,144.688,357.631,113.535
2741,1,361.994,131.4,257.776,169.077,200.102,191.254,240.187,361.987,364.366,326.585,313.314,142.485,353.202,144.67,357.631,113.531
2742,1,362.135,131.347,257.825,169.067,200.134,189.049,240.164,359.855,366.522,326.52,315.508,146.888,355.473,146.915,357.622,111.379
2743,1,362.138,129.198,255.676,169.019,202.285,186.93,240.188,359.864,366.612,326.484,311.051,144.666,353.252,142.485,359.819,109.177
2744,1,364.294,129.126,260.082,166.851,202.347,186.866,240.206,361.965,370.959,322.198,326.574,133.613,359.841,144.672,361.97,106.997
2745,1,364.389,129.177,264.517,166.78,202.416,186.842,240.202,362.042,366.583,322.177,339.879,124.73,362.151,149.175,362.095,111.333
2746,1,370.928,124.76,262.301,166.866,202.389,186.926,240.109,362.062,364.418,322.179,337.691,135.828,364.305,169.118,362.18,109.21
2747,1,370.994,118.161,264.481,164.679,202.344,186.92,240.029,362.122,364.365,319.973,339.895,131.412,364.328,164.683,364.27,104.729
2748,1,377.548,115.779,268.94,169.059,202.322,186.907,237.918,362.085,364.336,315.547,348.764,149.166,357.638,262.259,366.55,100.276
2749,1,377.574,113.658,273.431,169.158,202.398,184.655,237.85,362.055,364.283,313.31,355.41,162.407,350.994,273.384,0,0
2750,1,377.595,113.564,257.902,171.303,202.302,184.617,237.826,359.807,362.082,311.184,324.389,164.67,362.1,273.404,0,0
2751,1,377.558,113.523,260.032,169.179,200.133,184.659,237.813,355.446,362.043,311.062,326.556,162.449,362.156,271.095,0,0
2752,1,371.004,111.43,257.866,169.155,197.941,186.857,237.788,351.01,359.851,308.939,326.535,158.04,361.986,262.318,0,0
2753,1,371.002,111.43,257.854,169.141,197.924,186.829,237.789,351.013,359.855,308.939,326.537,158.022,361.993,264.456,0,0
2754,1,368.759,111.367,260.03,169.136,197.94,184.577,237.758,348.822,353.238,308.936,326.542,162.436,362.149,266.691,0,0
2755,1,368.729,109.175,257.767,169.028,195.69,182.404,235.679,346.607,348.844,310.988,319.912,155.81,362.038,260.071,0,0
2756,1,366.586,100.329,255.539,169.049,193.49,182.417,235.663,346.584,344.3,311.172,311.122,155.818,359.814,260.119,0,0
2757,1,366.535,98.229,257.824,166.926,193.502,182.426,235.632,346.607,339.856,313.342,324.356,153.58,357.679,257.92,0,0
2758,1,366.561,98.1533,255.616,166.942,193.474,184.66,235.584,346.649,333.27,317.699,315.519,151.389,353.241,257.929,0,0
2759,1,366.531,98.1688,257.807,166.878,191.32,184.603,231.23,346.63,328.783,324.37,324.39,151.335,359.835,260.087,0,0
2760,1,366.503,100.38,255.512,169.025,191.3,184.622,229.027,346.575,326.585,326.56,311.106,153.553,357.62,260.096,0,0
2761,1,364.424,102.529,253.34,169.078,189.056,186.78,228.99,346.566,324.396,326.668,311.091,153.571,361.997,260.081,0,0
2762,1,364.403,102.564,253.409,169.058,189.068,184.69,226.733,346.547,322.143,326.644,313.299,153.58,362.011,260.108,0,0
2763,1,364.393,100.324,255.563,166.929,189.078,184.657,224.63,346.58,322.18,326.628,315.525,151.382,362.013,260.124,0,0
2764,1,364.39,98.1725,255.635,166.892,189.114,184.64,224.583,346.639,322.196,326.649,319.961,151.317,362.023,260.112,0,0
2765,1,364.386,98.1723,255.62,166.879,189.105,184.625,224.587,346.639,322.195,326.644,319.943,151.307,362.016,260.109,0,0
2766,1,364.393,98.1493,257.787,166.93,189.122,184.661,224.6,348.76,326.576,326.647,326.539,151.396,364.359,260.07,0,0
2767,1,364.414,98.1522,257.881,166.919,191.284,184.651,224.615,348.779,328.769,328.735,328.807,151.387,368.711,260.074,0,0
2768,1,368.762,100.326,260.045,169.025,195.732,184.543,224.529,348.842,342.086,326.548,328.814,155.771,366.58,268.874,0,0
2769,1,373.18,102.523,273.339,169.013,197.954,182.41,222.449,348.868,344.273,326.499,357.608,157.972,375.4,271.094,0,0
2770,1,377.572,102.548,275.544,166.958,202.303,182.353,222.432,350.983,346.553,326.485,359.91,160.211,379.918,264.486,0,0
2771,1,379.925,104.782,275.641,169.055,202.357,182.33,224.512,351.007,351.025,322.137,362.143,162.448,386.539,268.953,0,0
2772,1,382.073,104.785,277.847,169.036,202.429,182.404,224.592,348.853,359.867,313.309,364.319,160.214,388.674,271.117,0,0
2773,1,384.236,106.993,284.43,169.035,204.582,182.422,226.83,348.787,362.025,311.081,366.54,157.992,393.11,271.053,0,0
2774,1,386.506,109.174,286.698,166.953,204.653,184.529,231.232,346.636,364.377,311.007,368.719,155.775,395.295,271.073,0,0
2775,1,393.109,106.982,291.028,166.935,209.009,182.419,237.73,346.566,373.19,308.83,373.157,155.779,393.165,271.103,0,0
2776,1,395.406,109.18,291.124,169.064,213.482,180.183,237.957,346.541,379.876,306.656,377.576,162.401,393.111,271.053,0,0
2777,1,395.405,109.18,291.154,169.052,213.483,180.156,237.946,346.542,379.878,306.659,377.592,162.407,393.135,271.07,0,0
2778,1,397.651,106.942,293.325,169.094,217.892,182.377,240.2,346.503,382.081,306.663,379.775,160.25,393.113,273.299,0,0
2779,1,399.826,104.766,293.424,169.171,220.14,182.374,248.919,346.549,388.691,308.793,379.807,164.676,388.746,273.305,0,0
2780,1,404.253,109.208,302.196,169.2,224.602,184.562,255.594,346.529,399.769,310.989,382.036,164.666,388.676,273.355,0,0
2781,1,408.687,109.235,304.429,171.371,231.196,184.613,255.676,346.474,402.001,311.148,382.037,166.855,386.509,275.508,0,0
2782,1,415.21,111.372,308.802,171.35,235.642,184.64,257.743,346.485,404.294,315.52,386.463,164.67,386.533,273.386,0,0
2783,1,415.373,111.362,308.757,173.519,237.846,184.647,257.83,344.441,410.888,317.746,382.037,166.839,386.522,273.345,0,0
2784,1,417.507,111.385,308.789,175.771,240.049,186.831,257.919,344.425,415.286,322.113,379.83,166.924,393.164,273.299,0,0
2785,1,417.581,111.43,308.869,173.582,240.108,184.662,260.134,344.373,415.398,322.156,379.843,169.031,390.942,273.308,0,0
2786,1,417.632,111.448,311.034,171.366,240.143,184.636,266.66,344.322,417.615,322.12,382.062,164.691,390.926,273.276,0,0
2787,1,419.724,111.437,311.058,171.32,242.322,184.635,268.932,344.281,422.033,322.193,382.087,164.61,390.91,273.255,0,0
2788,1,419.822,113.519,311.108,169.201,242.358,184.551,271.137,344.275,433.022,324.405,384.303,162.439,386.5,271.134,0,0
2789,1,419.823,113.515,311.101,169.182,242.352,184.55,271.147,344.281,433.004,324.408,384.298,162.418,386.522,271.132,0,0
2790,1,419.851,113.617,311.022,173.521,242.356,184.627,273.391,344.326,433.07,324.356,379.893,166.852,384.334,273.328,0,0
2791,1,421.987,113.664,311.059,171.348,244.523,184.601,275.602,344.315,433.05,324.388,382.024,166.804,384.287,273.386,0,0
2792,1,421.986,115.82,315.494,169.196,246.763,184.593,277.86,344.331,433.042,322.14,388.728,162.44,382.01,273.403,417.533,98.1907
2793,1,419.85,118.044,313.319,171.294,251.151,180.219,277.86,344.253,430.799,319.952,384.263,166.81,379.89,277.759,417.527,102.542
2794,1,419.773,122.515,319.95,171.359,248.929,180.197,277.822,344.257,430.789,319.927,395.326,166.933,382.073,277.845,417.54,100.411
2795,1,417.489,129.181,322.187,171.298,251.178,177.98,277.775,342.13,428.628,319.925,395.325,166.954,382.079,280.004,417.546,109.155
2796,1,415.291,131.284,322.163,169.179,253.348,177.962,277.757,342.153,430.898,317.731,393.155,166.864,384.245,280.036,417.453,111.366
2797,1,413.158,131.428,319.937,171.275,253.338,177.963,277.827,344.225,433.115,319.934,388.71,166.878,382.146,282.195,417.471,111.432
2798,1,413.125,133.516,319.948,171.332,253.332,177.933,282.218,344.227,433.096,324.329,390.886,166.935,379.912,279.998,417.485,111.422
2799,1,413.159,131.472,322.138,171.297,253.365,175.748,286.664,344.284,437.563,326.503,388.742,166.938,384.294,280.066,417.555,111.416
2800,1,415.257,131.375,324.295,171.32,255.569,177.931,291.019,344.366,439.781,326.607,388.733,169.026,384.26,277.781,417.491,111.4
2801,1,415.257,131.375,322.159,171.329,253.42,177.994,291.021,344.359,439.762,326.608,388.741,166.926,384.255,277.762,417.492,111.399
2802,1,415.267,131.352,322.132,173.499,253.35,180.157,293.32,344.348,441.969,328.735,388.702,169.084,382.14,282.208,417.502,111.33
2803,1,415.293,131.284,322.131,171.354,253.398,180.203,297.755,344.36,448.602,328.809,386.497,166.896,384.321,280.051,417.461,109.165
2804,1,415.327,131.292,324.302,171.323,255.604,180.21,310.986,344.309,466.325,333.282,384.334,166.866,388.685,284.461,417.569,109.155
2805,1,415.357,131.31,324.352,171.363,255.673,180.209,313.283,344.29,468.534,342.074,384.318,166.93,388.735,286.678,417.547,109.221
2806,1,417.49,129.178,324.369,173.535,257.782,180.202,317.727,344.26,468.606,344.421,386.502,169.103,388.707,288.853,417.544,106.992
2807,1,419.78,126.927,324.42,175.76,257.824,182.422,324.305,344.303,468.596,348.767,388.713,169.117,390.895,291.027,419.725,102.575
2808,1,426.402,120.308,326.506,173.586,260.051,182.414,326.536,344.352,470.777,348.842,386.464,166.942,386.529,291.023,419.837,100.323
2809,1,428.631,115.92,326.568,173.558,260.104,184.548,326.593,344.435,468.588,348.799,390.911,166.909,390.945,288.912,426.359,98.172
2810,1,430.792,113.74,326.59,173.548,260.064,182.416,326.511,344.435,466.379,344.308,395.298,169.03,395.292,288.831,424.178,98.0484
2811,1,432.956,113.66,326.578,169.184,260.062,182.384,324.37,344.306,464.161,328.821,395.314,164.623,384.324,286.659,419.843,95.9905
2812,1,430.829,113.581,326.595,171.303,260.035,180.188,324.302,344.259,450.881,319.945,397.497,166.85,386.515,290.996,419.793,95.8739
2813,1,430.83,113.584,326.58,171.315,260.017,180.214,324.304,344.262,450.871,319.952,397.488,166.844,388.686,288.922,419.797,95.8733
2814,1,428.678,113.567,326.603,171.285,257.885,180.175,324.354,339.924,446.389,308.879,397.554,166.851,382.139,291.055,419.74,95.7929
2815,1,426.396,113.642,326.599,171.3,257.893,182.346,324.318,337.656,435.392,295.539,397.517,166.879,382.126,288.872,417.648,95.8286
2816,1,422.017,113.692,326.584,171.324,257.812,180.141,322.16,337.665,437.585,291.034,397.572,169.039,382.095,288.818,417.585,95.9326
2817,1,419.751,113.68,326.613,169.075,257.812,177.967,313.346,339.866,437.526,288.823,397.571,164.663,384.28,286.676,417.519,95.847
2818,1,419.731,113.675,326.599,169.062,255.63,173.534,311.076,337.689,435.37,291.027,397.598,166.835,382.103,288.885,417.451,95.8275
2819,1,417.652,113.652,326.512,169.059,255.584,173.5,308.769,337.662,435.367,291.078,397.489,166.907,382.062,291.074,415.371,95.8204
2820,1,417.599,113.616,322.176,169.073,253.386,173.511,304.406,335.499,433.138,293.281,395.308,166.89,382.035,291.091,415.297,95.8449
2821,1,417.573,113.6,319.946,169.134,251.148,173.504,297.783,339.862,432.975,293.391,395.319,169.039,384.25,291.07,415.252,95.8473
2822,1,417.521,113.581,315.522,169.111,246.759,171.365,293.387,337.69,430.825,295.585,393.141,169.028,386.467,291.067,415.208,95.8553
2823,1,417.479,113.565,313.348,169.043,244.545,171.292,291.197,337.713,430.796,297.817,388.748,166.885,388.714,288.857,415.184,95.8015
2824,1,415.422,113.605,313.289,169.092,242.337,169.158,291.183,339.87,430.789,302.187,390.895,169.092,390.953,286.635,415.192,95.8241
2825,1,415.42,113.603,313.283,169.085,242.351,169.151,293.232,339.875,430.806,302.182,390.886,169.076,390.959,286.617,415.191,95.8228
2826,1,415.399,113.553,313.271,169.131,242.324,171.345,293.243,339.849,428.68,304.427,388.738,169.028,388.746,288.906,413.148,95.8611
2827,1,415.326,113.507,311.185,169.128,242.309,171.326,293.396,337.679,435.363,308.81,388.688,169.053,388.68,291.049,410.881,93.6926
2828,1,415.283,111.406,311.177,169.194,242.323,171.371,295.58,335.472,450.742,315.532,384.324,169.092,390.929,291.08,404.3,95.8005
2829,1,415.256,111.39,311.096,171.329,242.301,175.722,295.591,335.455,450.851,317.758,382.114,169.112,393.148,291.083,402.141,95.8671
2830,1,415.29,109.211,311.049,171.352,240.148,175.736,295.603,333.278,446.418,317.748,382.05,169.122,393.161,291.108,408.67,91.452
2831,1,413.123,109.211,311.019,169.139,240.113,171.348,295.607,333.256,444.146,319.905,382.016,169.047,388.694,291.071,402.124,93.6536
2832,1,413.046,106.976,311.013,169.066,240.043,169.167,295.624,331.105,439.786,315.543,382.061,166.932,386.538,291.034,402.066,91.3852
2833,1,413.035,102.569,308.916,169.015,240.051,169.15,295.582,331.114,437.583,313.317,381.977,166.866,386.475,288.906,404.206,84.7496
2834,1,413.071,100.356,308.87,169.032,240.053,169.097,293.422,333.264,437.485,313.272,379.815,166.922,384.299,291.006,408.616,80.4358
2835,1,413.071,100.324,308.848,169.043,240.062,169.116,291.197,333.303,435.328,313.263,379.797,166.923,382.115,291.028,404.267,80.4529
2836,1,413.068,98.2198,308.858,169.054,240.04,169.038,291.085,333.267,435.355,313.344,379.855,169.044,382.089,291.017,404.233,80.4136
2837,1,413.075,98.2137,308.863,169.038,240.044,169.02,291.087,333.262,435.352,313.346,379.85,169.038,382.086,291.019,404.256,80.4051
2838,1,413.093,100.294,308.839,169.013,240.04,166.861,288.882,333.241,435.402,319.962,379.814,169.032,382.084,291.098,410.811,80.4277
2839,1,413.109,100.312,308.784,169.041,240.037,166.849,286.63,335.439,453.008,326.639,379.735,169.097,384.259,293.24,410.893,80.4388
2840,1,413.126,100.365,308.741,169.11,240.023,169.093,275.656,339.87,439.722,344.232,377.646,169.086,384.247,291.039,0,0
2841,1,415.237,102.519,306.663,169.146,240.024,169.163,275.503,339.855,421.993,346.53,377.592,169.104,384.294,286.657,413.097,82.6624
2842,1,415.223,102.546,306.657,169.16,237.928,169.162,273.449,339.886,422.033,346.608,377.568,169.161,384.302,286.703,413.041,84.8164
2843,1,415.283,104.736,306.629,169.202,237.898,171.275,273.416,339.908,422.033,346.621,377.59,169.184,384.308,286.68,413.075,84.9103
2844,1,415.307,104.759,306.598,169.196,237.858,171.275,275.486,339.94,422.009,346.588,377.573,169.186,384.294,286.626,0,0
2845,1,415.305,106.937,306.64,171.311,237.874,171.36,275.544,342.059,428.61,346.518,377.577,171.301,384.293,284.463,0,0
2846,1,415.294,109.15,308.742,171.314,237.87,171.323,277.764,342.122,435.378,344.317,379.746,171.342,384.289,286.68,0,0
2847,1,415.311,109.179,306.638,171.334,237.874,173.565,280.034,344.227,437.567,342.134,377.619,169.165,382.157,286.665,0,0
2848,1,415.305,111.333,306.625,173.504,237.901,177.945,286.641,344.243,450.825,335.457,377.639,171.28,384.3,286.652,0,0
2849,1,415.297,109.234,306.623,171.391,237.907,180.133,286.633,344.243,450.855,335.456,377.607,169.145,384.298,286.632,0,0
2850,1,415.264,111.366,306.624,173.519,237.904,180.147,288.923,344.256,450.806,333.238,377.608,169.153,386.477,286.677,399.912,95.9279
2851,1,415.236,111.414,306.647,175.756,237.862,182.341,291.067,344.267,450.769,328.886,379.739,171.314,388.741,288.835,399.941,95.9466
2852,1,410.916,113.516,308.74,180.218,237.811,182.376,293.237,342.171,450.798,328.765,379.841,177.952,390.956,288.818,0,0
2853,1,410.914,111.431,306.628,175.772,237.813,182.42,291.186,342.157,450.803,326.671,377.629,169.159,390.901,288.855,399.838,95.822
2854,1,410.837,113.511,306.617,177.937,237.811,182.435,291.097,342.152,444.208,326.68,377.648,171.28,388.681,288.826,399.745,95.8323
2855,1,408.637,113.534,306.606,175.744,237.792,182.391,291.033,344.242,446.376,326.584,377.619,169.193,384.326,288.857,399.683,95.8638
2856,1,406.434,113.534,306.555,175.77,235.643,182.336,288.883,344.256,437.567,326.67,377.627,171.358,386.549,286.7,399.71,95.8337
2857,1,404.258,113.522,304.406,177.929,235.636,182.41,288.821,344.282,437.557,328.732,377.612,171.323,386.477,288.866,397.659,95.8056
2858,1,404.221,113.541,304.406,177.971,235.61,182.392,286.643,344.315,433.133,328.773,377.635,171.35,386.484,291.1,397.632,95.7894
2859,1,402.097,113.561,302.23,175.783,233.448,182.344,286.623,344.308,433.104,328.73,377.569,171.332,384.349,291.099,397.608,95.8604
2860,1,402.085,113.549,302.192,175.778,233.435,182.342,286.61,344.312,433.064,328.741,375.403,171.323,384.315,291.064,397.593,95.8242
